NAME,CLUB,LEAGUE,POSITION,TIER,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL,LOADDATE
Bakary Sako,Wolves,FL Championship,LM,Silver,74,89,75,64,75,37,80,2018-09-19 11:18:34
Ryan Bertrand,Southampton,Barclays PL,LB,Silver,74,65,75,61,70,34,72,2018-09-19 11:18:34
Danny Rose,Spurs,Barclays PL,LB,Silver,74,71,74,48,70,41,68,2018-09-19 11:18:34
Jefferson Montero,Swansea City,Barclays PL,LW,Silver,74,86,59,69,81,29,60,2018-09-19 11:18:34
Matteo Darmian,Torino,Serie A,RM,Silver,74,78,73,70,76,29,70,2018-09-19 11:18:34
Jonjo Shelvey,Swansea City,Barclays PL,CAM,Silver,74,76,72,51,69,29,77,2018-09-19 11:18:34
Joel Ward,Crystal Palace,Barclays PL,LB,Silver,74,66,36,44,61,73,78,2018-09-19 11:18:34
Roel Brouwers,Bor. M'gladbach,Bundesliga,CB,Silver,74,62,63,75,68,71,69,2018-09-19 11:18:34
Joris Mathijsen,Feyenoord,Eredivisie,CB,Silver,74,93,57,70,76,72,80,2018-09-19 11:18:34
Paul Verhaegh,FC Augsburg,Bundesliga,RB,Silver,74,60,69,79,71,53,67,2018-09-19 11:18:34
Yuri,SD Ponferradina,Liga Adelante,ST,Silver,73,75,77,52,70,30,80,2018-09-19 11:18:34
Jo Inge Berget,Malmö FF,Allsvenskan,LM,Silver,73,67,73,64,70,30,71,2018-09-19 11:18:34
Ragnar Sigurðsson,FC Krasnodar,Russian League,CB,Silver,73,91,78,67,78,43,74,2018-09-19 11:18:34
Gareth McAuley,West Brom,Barclays PL,CB,Silver,73,76,35,54,63,76,72,2018-09-19 11:18:34
Miloš Krasić,Lechia Gdańsk,Ekstraklasa,RM,Silver,73,74,73,53,71,44,75,2018-09-19 11:18:34
Bradley Johnson,Derby County,FL Championship,LM,Silver,73,77,70,68,74,44,73,2018-09-19 11:18:34
Ilombe Mboyo,FC Sion,Raiffeisen SL,ST,Silver,73,55,78,67,64,32,69,2018-09-19 11:18:34
Javi Guerra,Rayo Vallecano,Liga BBVA,ST,Silver,73,72,62,75,74,64,71,2018-09-19 11:18:34
Marco Marchionni,Latina,Serie B,CM,Silver,73,90,64,72,76,42,70,2018-09-19 11:18:34
Idriss Saadi,Cardiff City,FL Championship,ST,Silver,73,74,66,62,68,72,77,2018-09-19 11:18:34
Matěj Vydra,Reading,FL Championship,ST,Silver,73,80,42,65,68,72,75,2018-09-19 11:18:34
Shaun Maloney,Hull City,Barclays PL,CAM,Silver,73,81,67,74,79,30,62,2018-09-19 11:18:34
Takashi Inui,SD Eibar,Liga Adelante,LM,Silver,73,71,39,63,63,74,74,2018-09-19 11:18:34
Nikica Jelavić,West Ham,Barclays PL,ST,Silver,73,81,74,60,73,27,74,2018-09-19 11:18:34
Vadis Odjidja-Ofoe,Rotherham Utd,Football League,CM,Silver,73,77,72,63,77,28,62,2018-09-19 11:18:34
Michael Turner,Sheffield Wed,FL Championship,CB,Silver,73,62,67,76,72,64,65,2018-09-19 11:18:34
Cristian Zaccardo,Carpi,Serie B,CB,Silver,73,66,75,55,63,32,64,2018-09-19 11:18:34
Park Joo Ho,Bor. Dortmund,Bundesliga,LB,Silver,73,83,67,67,68,68,82,2018-09-19 11:18:34
Casado,Bolton,FL Championship,LB,Silver,73,75,77,72,76,48,75,2018-09-19 11:18:34
Tom De Sutter,Bursaspor,Süper Lig,ST,Silver,73,77,46,70,74,71,68,2018-09-19 11:18:34
Alex Telles,Inter,Serie A,LB,Silver,73,69,38,61,59,72,79,2018-09-19 11:18:34
Abdoulay Diaby,Club Brugge,Pro League,RW,Silver,73,81,66,74,75,70,71,2018-09-19 11:18:34
Marçal,Gaziantepspor,Süper Lig,LB,Silver,73,55,37,57,50,75,61,2018-09-19 11:18:34
Thievy Bifouma,Granada CF,Liga BBVA,ST,Silver,73,64,40,52,67,73,77,2018-09-19 11:18:34
Răzvan Raţ,Rayo Vallecano,Liga BBVA,LB,Silver,73,73,38,54,60,72,76,2018-09-19 11:18:34
Callum Wilson,Bournemouth,FL Championship,ST,Silver,73,90,61,65,80,32,58,2018-09-19 11:18:34
Insua,CD Leganés,Liga Adelante,CB,Silver,73,90,73,52,74,29,71,2018-09-19 11:18:34
Diego Buonanotte,AEK Athens,Hellas Liga,CAM,Silver,73,77,51,69,72,70,79,2018-09-19 11:18:34
Juan Manuel Martínez,Real Salt Lake,MLS,ST,Silver,73,80,63,68,80,27,51,2018-09-19 11:18:34
Iván Ramis,SD Eibar,Liga Adelante,CB,Silver,73,69,72,58,67,42,77,2018-09-19 11:18:34
Knowledge Musona,KV Oostende,Pro League,LM,Silver,73,54,40,61,63,77,74,2018-09-19 11:18:34
Maynor Figueroa,Colorado Rapids,MLS,LB,Silver,73,34,34,54,51,73,72,2018-09-19 11:18:34
Isaac Cuenca,Bursaspor,Süper Lig,LM,Silver,73,78,75,55,71,36,69,2018-09-19 11:18:34
Chris Mavinga,ES Troyes,Ligue 2,LB,Silver,73,83,67,71,72,39,58,2018-09-19 11:18:34
Sami,Akhisarspor,Süper Lig,LM,Silver,73,79,61,69,71,65,76,2018-09-19 11:18:34
Federico Carrizo,Cruz Azul,LIGA Bancomer MX,LW,Silver,73,77,61,71,74,49,65,2018-09-19 11:18:34
Fayçal Fajr,RC Deportivo,Liga Adelante,CAM,Silver,73,51,76,53,60,34,73,2018-09-19 11:18:34
Kara Mbodji,RSC Anderlecht,Pro League,CB,Silver,73,65,66,69,73,72,80,2018-09-19 11:18:34
Pelegrín,Deport. Alavés,Liga Adelante,CB,Silver,73,85,70,56,72,28,57,2018-09-19 11:18:34
Breel Donald Embolo,FC Basel,Raiffeisen SL,ST,Silver,73,90,64,69,77,33,53,2018-09-19 11:18:34
Rogelio Funes Mori,Monterrey,LIGA Bancomer MX,ST,Silver,73,71,65,76,66,70,76,2018-09-19 11:18:34
Christian Gytkjær,FK Haugesund,Tippeligaen,ST,Silver,73,55,67,84,73,63,66,2018-09-19 11:18:34
Raphael Martinho,Carpi,Serie B,LW,Silver,73,66,70,68,69,50,80,2018-09-19 11:18:34
Hugo Rodallega,Akhisarspor,Süper Lig,ST,Silver,73,69,57,73,71,71,78,2018-09-19 11:18:34
Salvador Agra,CD Nacional,Primeira Liga,RW,Silver,73,73,58,65,69,72,73,2018-09-19 11:18:34
Emanuele Calaió,La Spezia,Serie B,ST,Silver,73,70,40,64,55,75,72,2018-09-19 11:18:34
Enzo Roco,RCD Espanyol,Liga BBVA,CB,Silver,73,78,69,70,80,26,48,2018-09-19 11:18:34
Franco Arizala,Atlas,LIGA Bancomer MX,ST,Silver,73,77,70,68,74,44,73,2018-09-19 11:18:34
Bruno Zuculini,Manchester City,Barclays PL,CM,Silver,73,62,67,76,72,64,65,2018-09-19 11:18:34
Gilberto,Chicago Fire,MLS,ST,Silver,73,80,62,69,77,31,55,2018-09-19 11:18:34
Duván Zapata,Udinese,Serie A,ST,Silver,73,83,65,72,79,52,59,2018-09-19 11:18:34
Ricardo Kishna,Lazio,Serie A,LW,Silver,73,76,75,55,71,32,67,2018-09-19 11:18:34
Jordan Ayew,Aston Villa,Barclays PL,ST,Silver,73,81,56,74,73,76,75,2018-09-19 11:18:34
Stefano Okaka Chuka,RSC Anderlecht,Pro League,ST,Silver,73,69,64,73,76,66,62,2018-09-19 11:18:34
Carlos Valdés,Ind. Santa Fe,Liga Postobón,CB,Silver,73,91,64,69,80,29,48,2018-09-19 11:18:34
Ryan Taylor,Hull City,Barclays PL,LB,Silver,73,81,73,66,69,30,73,2018-09-19 11:18:34
Katuku Tshimanga,KRC Genk,Pro League,LB,Silver,73,72,72,76,78,52,61,2018-09-19 11:18:34
Brad Davis,Houston Dynamo,MLS,CAM,Silver,73,77,42,70,68,71,73,2018-09-19 11:18:34
Pablo Velázquez,Monarcas,LIGA Bancomer MX,ST,Silver,73,82,58,63,73,69,74,2018-09-19 11:18:34
Diego Vera,Independiente,Nacional B,ST,Silver,73,67,65,69,68,68,80,2018-09-19 11:18:34
Lucas Melano,Portland,MLS,ST,Silver,73,73,69,70,79,27,44,2018-09-19 11:18:34
Santiago Vergini,Getafe CF,Liga BBVA,RB,Silver,73,72,65,80,75,74,72,2018-09-19 11:18:34
Álvaro Saborío,D.C. United,MLS,ST,Silver,73,81,72,75,70,35,74,2018-09-19 11:18:34
Licá,Vit. Guimarães,Primeira Liga,RM,Silver,73,74,70,74,76,37,57,2018-09-19 11:18:34
Roman Pavlyuchenko,Kuban Krasnodar,Russian League,ST,Silver,73,80,38,46,56,78,75,2018-09-19 11:18:34
Daniele Baselli,Torino,Serie A,CM,Silver,73,81,64,73,75,71,78,2018-09-19 11:18:34
Jürgen Damm,Tigres,LIGA Bancomer MX,RM,Silver,73,67,71,76,71,68,75,2018-09-19 11:18:34
Ali Adnan,Udinese,Serie A,LB,Silver,73,83,74,66,76,30,63,2018-09-19 11:18:34
Chris Mavinga,Rubin Kazan,Russian League,LB,Silver,73,82,69,74,72,72,75,2018-09-19 11:18:34
Rubén Botta,Pachuca,LIGA Bancomer MX,CAM,Silver,73,84,72,65,74,50,76,2018-09-19 11:18:34
Luca Caldirola,Darmstadt,2. Bundesliga,CB,Silver,73,78,73,56,73,30,75,2018-09-19 11:18:34
Bébé,Rayo Vallecano,Liga BBVA,ST,Silver,73,64,60,58,64,78,78,2018-09-19 11:18:34
Matos,Carpi,Serie B,SS,Silver,73,79,71,71,78,35,57,2018-09-19 11:18:34
Mounir Obbadi,LOSC Lille,Ligue 1,CM,Silver,73,68,75,67,72,36,74,2018-09-19 11:18:34
Theofanis Gekas,Eskişehirspor,Süper Lig,ST,Silver,73,93,73,65,77,32,50,2018-09-19 11:18:34
Damián Suárez,Getafe CF,Liga BBVA,RB,Silver,73,79,68,72,80,60,74,2018-09-19 11:18:34
Paul-José Mpoku,Chievo Verona,Serie A,LM,Silver,73,74,65,70,75,33,70,2018-09-19 11:18:34
Gotoku Sakai,Hamburger SV,Bundesliga,LB,Silver,73,81,72,65,81,45,52,2018-09-19 11:18:34
Liassine Cadamuro,Real Sociedad,Liga BBVA,LB,Silver,73,89,75,70,73,45,84,2018-09-19 11:18:34
Konstantin Rausch,Darmstadt,2. Bundesliga,LB,Silver,73,87,72,60,74,36,80,2018-09-19 11:18:34
Dorado,Rayo Vallecano,Liga BBVA,CB,Silver,73,79,70,72,78,35,56,2018-09-19 11:18:34
Enzo Roco,Uni. Católica,Camp. Scotiabank,CB,Silver,73,71,72,82,75,32,72,2018-09-19 11:18:34
Karim Rekik,Marseille,Ligue 1,CB,Silver,73,80,78,71,78,37,67,2018-09-19 11:18:34
Salvador Agra,Real Betis,Liga Adelante,RW,Silver,73,70,33,53,62,76,74,2018-09-19 11:18:34
Thievy Bifouma,RCD Espanyol,Liga BBVA,ST,Silver,73,91,72,66,76,35,74,2018-09-19 11:18:34
Abraham,Real Zaragoza,Liga Adelante,LB,Silver,73,82,74,57,74,35,66,2018-09-19 11:18:34
Gaël Kakuta,Sevilla FC,Liga BBVA,LM,Silver,73,88,76,71,76,48,69,2018-09-19 11:18:34
Kolbeinn Sigþórsson,FC Nantes,Ligue 1,ST,Silver,73,77,48,68,73,71,74,2018-09-19 11:18:34
Filip Daems,KVC Westerlo,Pro League,LB,Silver,73,79,70,70,71,37,64,2018-09-19 11:18:34
Karim Haggui,F. Düsseldorf,2. Bundesliga,CB,Silver,73,74,78,63,70,40,63,2018-09-19 11:18:34
Andreas Weimann,Derby County,FL Championship,CF,Silver,73,72,79,65,72,38,62,2018-09-19 11:18:34
Miloš Krasić,Fenerbahçe SK,Süper Lig,RW,Silver,73,66,42,61,56,75,76,2018-09-19 11:18:34
Ezequiel Schelotto,Inter,Serie A,RM,Silver,73,68,48,58,52,81,76,2018-09-19 11:18:34
Vincent Bessat,SM Caen,Ligue 1,LM,Silver,73,60,77,77,70,58,72,2018-09-19 11:18:34
Marc Janko,FC Basel,Raiffeisen SL,ST,Silver,73,71,74,59,69,36,80,2018-09-19 11:18:34
Niki Zimling,1. FSV Mainz 05,Bundesliga,CM,Silver,73,77,67,78,78,31,69,2018-09-19 11:18:34
Ilori,Liverpool,Barclays PL,CB,Silver,73,91,78,67,78,43,74,2018-09-19 11:18:34
Philipp Hosiner,1. FC Köln,Bundesliga,ST,Silver,73,64,60,56,58,74,74,2018-09-19 11:18:34
Javier Aquino,Tigres,LIGA Bancomer MX,RM,Silver,73,84,66,69,77,57,71,2018-09-19 11:18:34
Christian Fuchs,Leicester City,Barclays PL,LB,Silver,73,72,48,61,52,75,74,2018-09-19 11:18:34
Francesco Lodi,Catania,Serie B,CDM,Silver,73,87,75,75,75,29,76,2018-09-19 11:18:34
Igor de Camargo,KRC Genk,Pro League,ST,Silver,73,70,68,72,77,39,61,2018-09-19 11:18:34
Pedro Obiang,West Ham,Barclays PL,CM,Silver,73,76,55,61,68,78,76,2018-09-19 11:18:34
Matthew Lowton,Burnley,Barclays PL,RB,Silver,73,81,79,65,72,35,72,2018-09-19 11:18:34
Jan Kirchhoff,FC Bayern,Bundesliga,CDM,Silver,73,69,52,65,62,73,74,2018-09-19 11:18:34
Mehdi Carcela-Gonzalez,SL Benfica,Primeira Liga,RM,Silver,73,74,65,74,81,28,42,2018-09-19 11:18:34
Licá,FC Porto,Primeira Liga,LW,Silver,73,74,65,74,81,28,42,2018-09-19 11:18:34
Mounir Obbadi,AS Monaco,Ligue 1,CM,Silver,73,86,63,66,74,70,67,2018-09-19 11:18:34
Jonas Hofmann,Bor. Dortmund,Bundesliga,RM,Silver,73,49,60,64,58,74,73,2018-09-19 11:18:34
Oleg Shatov,Zenit,Russian League,LW,Silver,73,40,44,53,38,74,80,2018-09-19 11:18:34
Mohammed Al Sahlawi,Al-Nassr,ALJ League,ST,Silver,73,79,77,56,69,31,78,2018-09-19 11:18:34
Adam Matthews,Sunderland,Barclays PL,RB,Silver,73,57,72,74,81,42,70,2018-09-19 11:18:34
Vincent Nogueira,Philadelphia,MLS,CDM,Silver,73,76,31,54,53,78,69,2018-09-19 11:18:34
Wellington Silva,Arsenal,Barclays PL,RM,Silver,73,67,37,52,44,80,80,2018-09-19 11:18:34
Luc Castaignos,Eint. Frankfurt,Bundesliga,ST,Silver,73,93,74,66,78,33,62,2018-09-19 11:18:34
Sylvain Marveaux,Newcastle Utd,Barclays PL,CAM,Silver,73,85,78,53,76,31,73,2018-09-19 11:18:34
Sener Özbayrakli,Fenerbahçe SK,Süper Lig,RB,Silver,73,81,72,60,79,29,59,2018-09-19 11:18:34
Marçal,SL Benfica,Primeira Liga,LB,Silver,73,83,77,58,74,30,61,2018-09-19 11:18:34
Nemanja Gudelj,Ajax,Eredivisie,CM,Silver,73,81,72,52,72,33,81,2018-09-19 11:18:34
Javier Saviola,River Plate,Primera División,ST,Silver,73,82,72,67,77,33,65,2018-09-19 11:18:34
Marcelo Díaz,Hamburger SV,Bundesliga,CDM,Silver,73,81,56,55,68,76,79,2018-09-19 11:18:34
Yeom Ki Hun,Suwon Bluewings,K LEAGUE,LM,Silver,73,84,77,62,69,31,69,2018-09-19 11:18:34
Mauro Díaz,FC Dallas,MLS,CAM,Silver,73,79,60,62,67,74,89,2018-09-19 11:18:34
Per Karlsson,AIK Fotboll,Allsvenskan,CB,Silver,73,92,70,59,75,30,72,2018-09-19 11:18:34
Mike Jensen,Rosenborg BK,Tippeligaen,CM,Silver,73,83,69,66,74,73,68,2018-09-19 11:18:34
Sacha Kljestan,NY Red Bulls,MLS,CAM,Silver,73,58,33,45,48,75,79,2018-09-19 11:18:34
Derlis González,FC Basel,Raiffeisen SL,RM,Silver,73,79,71,69,75,43,65,2018-09-19 11:18:34
Lars Vilsvik,Strømsgodset IF,Tippeligaen,RB,Silver,73,75,68,75,75,60,74,2018-09-19 11:18:34
Gyasi Zardes,LA Galaxy,MLS,ST,Silver,73,81,47,67,71,68,85,2018-09-19 11:18:34
Djaniny,Santos Laguna,LIGA Bancomer MX,ST,Silver,73,75,77,72,76,48,75,2018-09-19 11:18:34
Emmerson Boyce,Wigan Athletic,FL Championship,LWB,Silver,73,80,59,66,71,68,74,2018-09-19 11:18:34
Zoltán Stieber,Hamburger SV,Bundesliga,RM,Silver,73,75,77,73,75,62,60,2018-09-19 11:18:34
Henok Goitom,AIK Fotboll,Allsvenskan,ST,Silver,73,75,74,63,80,27,58,2018-09-19 11:18:34
Luís Carlos,Korona Kielce,Ekstraklasa,LM,Silver,73,84,64,76,80,68,69,2018-09-19 11:18:34
Oscar Boniek García,Houston Dynamo,MLS,RM,Silver,73,70,75,70,75,58,85,2018-09-19 11:18:34
Flavio Paixão,Śląsk Wrocław,Ekstraklasa,RM,Silver,73,80,68,72,77,71,79,2018-09-19 11:18:34
Salomão,RC Deportivo,Liga BBVA,RM,Silver,73,85,74,66,73,40,70,2018-09-19 11:18:34
Cameron Jerome,Norwich City,FL Championship,ST,Silver,73,88,73,63,84,27,61,2018-09-19 11:18:34
Arkadiusz Piech,GKS Bełchatów,Ekstraklasa,ST,Silver,73,81,78,56,77,39,74,2018-09-19 11:18:34
Marc Albrighton,Leicester City,Barclays PL,RWB,Silver,73,77,72,63,77,28,62,2018-09-19 11:18:34
Alexei Eremenko,Kilmarnock,Scottish Prem,CAM,Silver,73,76,53,64,72,73,74,2018-09-19 11:18:34
Marco Fabián,Guadalajara,LIGA Bancomer MX,CAM,Silver,73,87,66,68,77,32,63,2018-09-19 11:18:34
Santiago Gentiletti,Lazio,Serie A,CB,Silver,73,77,72,57,69,40,69,2018-09-19 11:18:34
Mathew Leckie,FC Ingolstadt,2. Bundesliga,LW,Silver,73,56,38,49,52,76,66,2018-09-19 11:18:34
Alexei Eremenko,Kilmarnock,Scottish Prem,CAM,Silver,73,63,66,71,69,75,68,2018-09-19 11:18:34
Moussa Konaté,FC Sion,Raiffeisen SL,ST,Silver,73,80,57,70,74,40,71,2018-09-19 11:18:34
Marcel Risse,1. FC Köln,Bundesliga,RM,Silver,73,67,69,67,66,70,83,2018-09-19 11:18:34
Djibril Sidibé,LOSC Lille,Ligue 1,LB,Silver,73,65,27,56,47,72,75,2018-09-19 11:18:34
Danny Ward,Rotherham Utd,Football League,CAM,Silver,73,73,71,61,70,34,73,2018-09-19 11:18:34
Patrick Bamford,Middlesbrough,FL Championship,ST,Silver,73,73,65,73,75,34,67,2018-09-19 11:18:34
Dario Benedetto,América,LIGA Bancomer MX,ST,Silver,73,85,70,71,74,45,65,2018-09-19 11:18:34
Olivier Deschacht,RSC Anderlecht,Pro League,CB,Silver,73,79,68,71,75,33,69,2018-09-19 11:18:34
Stefan Bell,1. FSV Mainz 05,Bundesliga,CB,Silver,73,77,72,62,74,38,77,2018-09-19 11:18:34
Kim Do Heon,Seongnam FC,K LEAGUE,CAM,Silver,73,69,52,65,62,73,74,2018-09-19 11:18:34
Kyle Lafferty,Çaykur Rizespor,Süper Lig,ST,Silver,73,81,74,60,73,27,74,2018-09-19 11:18:34
Riccardo Saponara,Empoli,Serie A,CAM,Silver,73,86,77,56,72,30,60,2018-09-19 11:18:34
Lucas Melano,Lanús,Primera División,ST,Silver,73,81,56,74,73,76,75,2018-09-19 11:18:34
Ciaran Clark,Aston Villa,Barclays PL,CB,Silver,73,74,72,77,75,35,61,2018-09-19 11:18:34
James McClean,Wigan Athletic,FL Championship,LM,Silver,73,87,69,69,82,36,67,2018-09-19 11:18:34
Laurent Ciman,Montreal Impact,MLS,CB,Silver,73,71,66,79,77,45,57,2018-09-19 11:18:34
Moestafa El Kabir,Gençlerbirliği,Süper Lig,ST,Silver,73,72,76,55,67,30,65,2018-09-19 11:18:34
Shaun Maloney,Chicago Fire,MLS,CAM,Silver,73,71,76,72,80,28,51,2018-09-19 11:18:34
Jeffrey Gouweleeuw,AZ,Eredivisie,CB,Silver,73,62,33,45,56,77,85,2018-09-19 11:18:34
Alexander Gerndt,BSC Young Boys,Raiffeisen SL,CAM,Silver,73,72,71,72,71,68,81,2018-09-19 11:18:34
Juan Cala,Granada CF,Liga BBVA,CB,Silver,73,80,61,69,76,76,69,2018-09-19 11:18:34
Diego Buonanotte,Quilmes,Primera División,CAM,Silver,73,71,41,49,61,78,77,2018-09-19 11:18:34
Diego Buonanotte,Granada CF,Liga BBVA,CAM,Silver,73,68,61,71,73,70,77,2018-09-19 11:18:34
Cicinho,CD Numancia,Liga Adelante,RB,Silver,73,68,53,56,56,77,81,2018-09-19 11:18:34
Iván Ramis,Levante UD,Liga BBVA,CB,Silver,73,54,80,51,65,30,76,2018-09-19 11:18:34
Jannick Vestergaard,Werder Bremen,Bundesliga,CB,Silver,73,69,47,48,47,79,81,2018-09-19 11:18:34
Khouma Babacar,Fiorentina,Serie A,ST,Silver,73,82,59,71,71,73,66,2018-09-19 11:18:34
Franco Vázquez,Palermo,Serie A,CAM,Silver,73,90,75,62,75,35,69,2018-09-19 11:18:34
Álvaro,RCD Espanyol,Liga BBVA,CB,Silver,73,28,72,81,72,33,58,2018-09-19 11:18:34
Douglão,Akhisarspor,Süper Lig,CB,Silver,73,56,50,52,51,77,79,2018-09-19 11:18:34
Joshua King,Blackburn Rvrs,FL Championship,ST,Silver,73,74,34,59,62,77,75,2018-09-19 11:18:34
Jonathan Kodjia,Angers SCO,Ligue 2,ST,Silver,73,81,70,68,80,29,63,2018-09-19 11:18:34
Ayoze Pérez,Newcastle Utd,Barclays PL,ST,Silver,73,73,37,58,42,78,83,2018-09-19 11:18:34
Saido Berahino,West Brom,Barclays PL,ST,Silver,73,78,78,62,74,31,67,2018-09-19 11:18:34
Idriss Saadi,Clermont Foot,Ligue 2,ST,Silver,73,69,54,70,74,75,72,2018-09-19 11:18:34
Doka,Başakşehir,Süper Lig,LM,Silver,73,48,67,82,72,32,54,2018-09-19 11:18:34
Chancel Mbemba,RSC Anderlecht,Pro League,CDM,Silver,73,83,70,72,77,30,58,2018-09-19 11:18:34
Welliton,Mersin,Süper Lig,ST,Silver,73,61,70,76,73,68,63,2018-09-19 11:18:34
Cheikhou Kouyaté,West Ham,Barclays PL,CB,Silver,73,66,75,55,63,32,64,2018-09-19 11:18:34
Sami,Vit. Guimarães,Primeira Liga,LW,Silver,73,83,76,53,72,36,70,2018-09-19 11:18:34
Bruno Zuculini,Córdoba CF,Liga BBVA,CM,Silver,73,72,69,73,73,52,69,2018-09-19 11:18:34
Mustafa Yumlu,Eskişehirspor,Süper Lig,CB,Silver,73,43,37,48,40,76,81,2018-09-19 11:18:34
Pavel Yakovlev,Mordovia Saransk,Russian League,LW,Silver,73,54,38,49,54,77,73,2018-09-19 11:18:34
Lerin Duarte,sc Heerenveen,Eredivisie,CM,Silver,73,80,62,69,77,31,55,2018-09-19 11:18:34
Serey Die,VfB Stuttgart,Bundesliga,CDM,Silver,73,92,70,59,75,30,72,2018-09-19 11:18:34
Paul-José Mpoku,Cagliari,Serie A,LM,Silver,73,69,38,61,59,72,79,2018-09-19 11:18:34
Casado,UD Almería,Liga BBVA,LB,Silver,73,80,42,65,68,72,75,2018-09-19 11:18:34
Alain Traoré,AS Monaco,Ligue 1,CM,Silver,73,61,66,76,77,52,69,2018-09-19 11:18:34
Jan Rosenthal,Darmstadt,2. Bundesliga,CF,Silver,73,77,34,66,68,71,74,2018-09-19 11:18:34
Adrián Colunga,Granada CF,Liga BBVA,ST,Silver,73,79,69,68,81,73,78,2018-09-19 11:18:34
Urby Emanuelson,Atalanta,Serie A,LB,Silver,73,76,69,71,71,39,63,2018-09-19 11:18:34
Jonathan Walters,Stoke City,Barclays PL,ST,Silver,73,72,71,72,71,68,81,2018-09-19 11:18:34
Jean Beausejour,Colo-Colo,Camp. Scotiabank,LB,Silver,73,75,38,64,69,72,74,2018-09-19 11:18:34
Balboa,Estoril-Praia,Primeira Liga,LM,Silver,73,65,66,69,73,72,80,2018-09-19 11:18:34
Luis Muriel,Sampdoria,Serie A,ST,Silver,73,73,69,70,79,27,44,2018-09-19 11:18:34
Odion Ighalo,Watford,FL Championship,ST,Silver,73,67,65,69,68,68,80,2018-09-19 11:18:34
Matos,Fiorentina,Serie A,ST,Silver,73,74,66,62,68,72,77,2018-09-19 11:18:34
Veysel Sarı,Kasimpaşa SK,Süper Lig,RB,Silver,73,77,42,70,68,71,73,2018-09-19 11:18:34
Sekou Oliseh,CSKA Moskva,Russian League,RM,Silver,73,72,64,72,76,60,77,2018-09-19 11:18:34
Javi Guerra,Málaga CF,Liga BBVA,ST,Silver,73,72,64,75,75,63,62,2018-09-19 11:18:34
Thomas Manfredini,Vicenza,Serie B,CB,Silver,73,81,64,69,74,58,63,2018-09-19 11:18:34
Custódio,Akhisarspor,Süper Lig,CDM,Silver,73,71,39,57,63,73,77,2018-09-19 11:18:34
Joaquín Correa,Sampdoria,Serie A,LM,Silver,73,71,74,48,70,41,68,2018-09-19 11:18:34
Cristian Pellerano,América,LIGA Bancomer MX,CDM,Silver,73,80,57,70,74,40,71,2018-09-19 11:18:34
Raúl Rodríguez,Houston Dynamo,MLS,CB,Silver,73,75,75,61,72,41,72,2018-09-19 11:18:34
Erick Torres,Guadalajara,LIGA Bancomer MX,ST,Silver,73,81,67,74,79,30,62,2018-09-19 11:18:34
Macnelly Torres,Junior FC,Liga Postobón,CAM,Silver,73,77,66,73,72,64,72,2018-09-19 11:18:34
Christian Clemens,1. FSV Mainz 05,Bundesliga,LM,Silver,73,77,72,48,69,29,70,2018-09-19 11:18:34
Edwin Cardona,Monterrey,LIGA Bancomer MX,CAM,Silver,73,64,62,73,74,63,69,2018-09-19 11:18:34
Nélson Oliveira,Swansea City,Barclays PL,ST,Silver,73,88,72,67,73,70,70,2018-09-19 11:18:34
Juan Cala,Getafe CF,Liga BBVA,CB,Silver,73,84,68,72,77,69,70,2018-09-19 11:18:34
Bébé,Córdoba CF,Liga BBVA,ST,Silver,73,64,40,52,67,73,77,2018-09-19 11:18:34
Dwight Gayle,Crystal Palace,Barclays PL,LW,Silver,73,89,55,61,69,70,72,2018-09-19 11:18:34
Adam Matthews,Celtic,Scottish Prem,RB,Silver,73,69,52,67,56,73,76,2018-09-19 11:18:34
De las Cuevas,CA Osasuna,Liga Adelante,CAM,Silver,73,86,59,69,81,29,60,2018-09-19 11:18:34
Gary Mackay-Steven,Dundee United,Scottish Prem,RM,Silver,73,60,34,43,53,77,76,2018-09-19 11:18:34
Dennis Praet,RSC Anderlecht,Pro League,CAM,Silver,73,65,33,46,54,75,74,2018-09-19 11:18:34
Daniele Cacia,Bologna,Serie B,ST,Silver,73,67,69,67,66,70,83,2018-09-19 11:18:34
Lior Refaelov,Club Brugge,Pro League,CM,Silver,73,72,54,61,69,70,85,2018-09-19 11:18:34
Wes Morgan,Leicester City,Barclays PL,CB,Silver,73,66,55,73,70,65,76,2018-09-19 11:18:34
Vadis Odjidja-Ofoe,Club Brugge,Pro League,CM,Silver,73,80,64,70,75,66,69,2018-09-19 11:18:34
Bernat,FC Bayern,Bundesliga,LB,Silver,73,82,70,68,78,58,46,2018-09-19 11:18:34
Maya Yoshida,Southampton,Barclays PL,CB,Silver,73,68,70,74,78,31,58,2018-09-19 11:18:34
Younousse Sankharé,EA Guingamp,Ligue 1,CAM,Silver,73,77,70,72,76,28,56,2018-09-19 11:18:34
Pablo Aguilar,América,LIGA Bancomer MX,CB,Silver,73,65,66,76,71,66,77,2018-09-19 11:18:34
Julio Furch,Belgrano,Primera División,ST,Silver,73,81,47,60,64,73,83,2018-09-19 11:18:34
José María Giménez,Atlético Madrid,Liga BBVA,CB,Silver,73,85,53,65,75,70,70,2018-09-19 11:18:34
Aaron Cresswell,West Ham,Barclays PL,LB,Silver,73,82,58,63,73,69,74,2018-09-19 11:18:34
